,name,id,align,eye,hair,sex,gsm,appearances,first_appearance,year,publisher
8772,Maria Carbonell (Earth-616),Public Identity,Neutral,Brown,Grey,Female,,19.0,1977-11-01,1977.0,marvel
19326,Morris Vance (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1981-08-01,1981.0,marvel
5575,Lattea (New Earth),Public Identity,Good,Brown,Black,Female,,1.0,2011-03-01,2011.0,dc
1785,Queen Bee II (New Earth),Secret Identity,Bad,Brown,Black,Female,,14.0,1988-08-01,1988.0,dc
4763,Spak-Drom (New Earth),Public Identity,Good,,,Male,,3.0,1981-05-01,1981.0,dc
2096,Saffron Bell (New Earth),Public Identity,Good,Green,Blond,Female,,11.0,2004-09-01,2004.0,dc
6057,Arashi Ohashi (New Earth),Secret Identity,Good,Brown,Black,Female,,1.0,1996-12-01,1996.0,dc
11314,Stanley Osborn (Earth-616),No Dual Identity,Neutral,,Red,Male,,7.0,2010-11-01,2010.0,marvel
19812,Auggie Slater (Earth-616),No Dual Identity,Bad,,Black,Male,,1.0,1990-04-01,1990.0,marvel
22365,Thornn (Salem's Seven) (Earth-616),,Good,,No,Male,,,1977-08-01,1977.0,marvel
17409,2X (Earth-616),Public Identity,Good,,Brown,Male,,1.0,1940-03-01,1940.0,marvel
13453,Mercy LeBeau (Earth-616),Secret Identity,Good,Blue,Blond,Female,,4.0,2000-05-01,2000.0,marvel
17879,Captain Sturm (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1943-04-01,1943.0,marvel
8173,Linda Carter (Earth-616),Secret Identity,Good,Brown,Blond,Female,,29.0,1969-11-01,1969.0,marvel
8641,Dinah Soar (Earth-616),Secret Identity,Good,Black,No,Female,,21.0,1989-07-01,1989.0,marvel
13295,Samuel Wantling (Earth-616),Public Identity,Good,Brown,Black,Male,,4.0,1993-09-01,1993.0,marvel
7440,Jennifer Takeda (Earth-616),Public Identity,Good,Brown,Black,Female,,71.0,2010-08-01,2010.0,marvel
14693,Zenna (Earth-616),Secret Identity,Good,Blue,Blond,Female,,3.0,1996-11-01,1996.0,marvel
5095,Anya Savenlovich (New Earth),Secret Identity,Good,Green,Red,Female,,2.0,1999-02-01,1999.0,dc
6446,Jack of Spades II (Earth-One),,Bad,,,Male,,1.0,1979-06-01,1979.0,dc
8620,Ilongo Savage (Earth-616),Public Identity,Good,,Black,Male,,21.0,1979-02-01,1979.0,marvel
16395,Shakata (Earth-616),Secret Identity,Bad,Green,Bald,Male,,2.0,1993-10-01,1993.0,marvel
2095,Linda Friitawa (New Earth),Secret Identity,Bad,Red,White,Female,,11.0,2004-07-01,2004.0,dc
16971,Stone (Assassins Guild) (Earth-616),No Dual Identity,Bad,Black,No,Male,,2.0,2005-01-01,2005.0,marvel
6062,Eckstein (New Earth),,Bad,,,Male,,1.0,1996-03-01,1996.0,dc
2495,Iron Cross (New Earth),Secret Identity,Bad,,Brown,Male,,9.0,1994-03-01,1994.0,dc
14461,Skrull Prime (Earth-616),,Bad,,,Male,,3.0,1991-04-01,1991.0,marvel
19104,Scott Lawrence (Earth-616),,Good,,,Male,,1.0,1976-01-01,1976.0,marvel
12151,Vera Gemini (Earth-616),Secret Identity,Bad,Red,No,Female,,5.0,1978-04-01,1978.0,marvel
8919,Angmo-Asan (Earth-616),Public Identity,Bad,,Bald,Male,,18.0,2006-04-01,2006.0,marvel
22743,K'kkt (Earth-616),,Good,,,,,,1996-02-01,1996.0,marvel
2233,Bilal Asselah (New Earth),Secret Identity,Good,Brown,Black,Male,,10.0,2011-02-01,2011.0,dc
9142,Gregor (Earth-616),Secret Identity,Bad,,Bald,Male,,16.0,1994-06-01,1994.0,marvel
1600,Atlas (New Earth),Secret Identity,Bad,Blue,Brown,Male,,16.0,1975-04-01,1975.0,dc
19528,Capricorn (Android) (Earth-616),Secret Identity,Bad,,,Male,,1.0,1986-10-01,1986.0,marvel
843,Jonathan Fox (New Earth),Secret Identity,Good,Blue,Black,Male,,33.0,,1990.0,dc
5923,Marge Dover (New Earth),Public Identity,Good,Blue,Blond,Female,,1.0,2001-12-01,2001.0,dc
1026,Epoch (New Earth),Secret Identity,Bad,Blue,Black,Male,,27.0,1962-03-01,1962.0,dc
1612,Stormy Foster (Earth-X),Secret Identity,Good,,Black,Male,,16.0,1941-12-01,1941.0,dc
16222,Imperial Leader (Korbinite) (Earth-616),,Good,,No,Male,,2.0,1991-11-01,1991.0,marvel
14517,Andrew Black (Earth-616),Secret Identity,Good,,Red,Male,,3.0,1993-09-01,1993.0,marvel
5495,Midas (New Earth),Secret Identity,Bad,Yellow,Gold,Male,,2.0,1965-11-01,1965.0,dc
18215,Marquies le Blanc (Earth-616),Public Identity,Bad,,Brown,Male,,1.0,1945-06-01,1945.0,marvel
10244,Arrow (Earth-616),No Dual Identity,Good,,Grey,Male,,9.0,1951-03-01,1951.0,marvel
6103,Prince Inferno (New Earth),,Bad,,,Male,,1.0,1995-07-01,1995.0,dc
1439,Jake Simmons (New Earth),Secret Identity,Bad,Blue,Brown,Male,,18.0,1983-05-01,1983.0,dc
6894,William McKinley (New Earth),Public Identity,Good,,,Male,,,,,dc
8063,Zzzax (Earth-616),Public Identity,Bad,,No,,,32.0,1973-08-01,1973.0,marvel
17271,Cleve Gorman (Earth-616),Public Identity,Bad,,Blond,Male,,2.0,,,marvel
37,Michael Jon Carter (New Earth),Public Identity,Good,Blue,Blond,Male,,427.0,1986-02-01,1986.0,dc
5080,Aten (New Earth),,Good,Red,,Male,,2.0,2000-05-01,2000.0,dc
7341,Denis Nayland Smith (Earth-616),Secret Identity,Good,,Bald,Male,,93.0,1973-12-01,1973.0,marvel
21124,Sam Palmer (Earth-616),Public Identity,Neutral,Brown,Brown,Male,,1.0,2004-01-01,2004.0,marvel
20804,Ernest Sanger (Heroes Reborn) (Earth-616),,Good,,,Male,,1.0,2000-01-01,2000.0,marvel
11448,Owen Wallach (Earth-616),Secret Identity,Bad,,Bald,Male,,6.0,1974-02-01,1974.0,marvel
3613,Maxwell Veezey (New Earth),Secret Identity,Bad,Black,Brown,Male,,5.0,1996-01-01,1996.0,dc
3012,Byth Rok (New Earth),Public Identity,Bad,,,Male,,7.0,1989-08-01,1989.0,dc
6799,Flambeau (New Earth),Secret Identity,Bad,,,Male,,,1985-03-01,1985.0,dc
1554,Justeen (New Earth),,Bad,Brown,Brown,Female,,16.0,2000-06-01,2000.0,dc
21342,Sonya van Jagt (Earth-616),,Good,,,Female,,1.0,2006-09-01,2006.0,marvel
4665,Nine of Spades I (New Earth),,Neutral,,Black,Male,,3.0,1990-07-01,1990.0,dc
18556,Rudy Rudolph (Earth-616),Secret Identity,Bad,Blue,Grey,Male,,1.0,1953-12-01,1953.0,marvel
15275,Mygdalla (Earth-616),No Dual Identity,Good,,Bald,,,3.0,,,marvel
6010,3g4 (New Earth),,Good,,,Male,,1.0,1997-10-01,1997.0,dc
20815,Giraboor (Earth-616),Public Identity,Good,White,White,Male,,1.0,2000-10-01,2000.0,marvel
12123,Jasper Daniels (Earth-616),Secret Identity,Bad,,,Male,,5.0,1976-07-01,1976.0,marvel
15910,Shadow Lord (Earth-616),Secret Identity,Good,,Black,Male,,2.0,1981-05-01,1981.0,marvel
5850,Captain (New Earth),Secret Identity,Good,Black,Black,Male,,1.0,2005-11-01,2005.0,dc
2320,Erewhon (New Earth),Secret Identity,Good,,,Male,,10.0,1993-10-01,1993.0,dc
12892,Aloysius Vault (Earth-616),,Bad,,Black,Male,,4.0,1973-12-01,1973.0,marvel
13934,Martian Who Stole a City (Earth-616),Secret Identity,Bad,,,Male,,3.0,1962-05-01,1962.0,marvel
980,Dabney Donovan (New Earth),Secret Identity,Bad,,Black,Male,,28.0,1990-06-01,1990.0,dc
18230,Roy Winters (Earth-616),Public Identity,Neutral,,Brown,Male,,1.0,1945-03-01,1945.0,marvel
3389,Tuebeen (New Earth),,Good,,,Male,,6.0,1982-08-01,1982.0,dc
12801,Douglas MacArthur (Earth-616),Public Identity,Good,,Black,Male,,4.0,1942-03-01,1942.0,marvel
6874,Bartholomew Magan (New Earth),,Bad,,,Male,,,1963-09-01,1963.0,dc
7712,Myles Alfred (Earth-616),Secret Identity,Good,Brown,Brown,Male,Homosexual,46.0,2001-08-01,2001.0,marvel
13671,Daniel Sylva (Earth-616),Public Identity,Good,Brown,Brown,Male,,4.0,2008-11-01,2008.0,marvel
7606,Steven Rogers (William Burnside) (Earth-616),Secret Identity,Neutral,Blue,Blond,Male,,52.0,1953-12-01,1953.0,marvel
11290,Michael van Patrick (Clone) (Earth-616),Secret Identity,Good,Blue,Brown,Male,,7.0,2008-05-01,2008.0,marvel
22997,Madame Curie Cho (Earth-616),Public Identity,Good,Brown,Black,Female,,,2009-11-01,2009.0,marvel
4825,Trygg (New Earth),,Bad,,,Male,,3.0,1940-06-01,1940.0,dc
8939,Whirlwind (Horse) (Earth-616),Public Identity,Good,,,Male,,17.0,1954-12-01,1954.0,marvel
9805,Teresa Martin (Earth-616),Public Identity,Good,Brown,Brown,Female,,12.0,,,marvel
5018,Harvest I (New Earth),Secret Identity,Bad,,Black,Female,,2.0,2005-02-01,2005.0,dc
7597,Kayla Ballantine (Earth-616),Public Identity,Good,,Strawberry,Female,,53.0,1989-11-01,1989.0,marvel
16613,Ignatz (Earth-616),Secret Identity,Good,,No,Male,,2.0,1997-11-01,1997.0,marvel
8076,Bronwen Gryffn (Earth-616),Public Identity,Bad,Brown,Black,Female,,32.0,1992-06-01,1992.0,marvel
18327,D. Mencha (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1947-09-01,1947.0,marvel
22241,Ruby (Thug's girlfriend) (Earth-616),,Good,,,Female,,,1963-02-01,1963.0,marvel
16600,Cassie Dolan (Earth-616),Public Identity,Good,,Blond,Female,,2.0,1997-04-01,1997.0,marvel
6310,Razorback (New Earth),Secret Identity,Bad,,,Male,,1.0,1988-02-01,1988.0,dc
2100,Blank Slate (New Earth),,Bad,,,,,11.0,2000-03-01,2000.0,dc
6069,Myst (New Earth),Secret Identity,Good,,Black,Female,,1.0,1996-08-01,1996.0,dc
4116,Fel Andar (New Earth),Secret Identity,Bad,Blue,Black,Male,,4.0,1992-04-01,1992.0,dc
6763,Draaga (New Earth),Public Identity,Neutral,Black,,Male,,,1989-05-01,1989.0,dc
8143,Gloria Rider (Earth-616),Public Identity,Neutral,,,Female,,30.0,1976-09-01,1976.0,marvel
4575,Eryx (New Earth),Public Identity,Neutral,Blue,Purple,Male,,3.0,1995-07-01,1995.0,dc
6621,Kendotha Kr'nek (New Earth),,Good,Black,,Female,,,2000-08-01,2000.0,dc
19392,Xenos (Gwenn) (Earth-616),,Bad,Brown,Brown,Male,,1.0,1982-01-01,1982.0,marvel
9928,Lifeforce (Earth-616),Secret Identity,Bad,,Blond,Female,,11.0,1994-11-01,1994.0,marvel
8138,Jacob Fury (Earth-616),Secret Identity,Neutral,Blue,Brown,Male,,30.0,1967-08-01,1967.0,marvel
4240,Vulcanus (New Earth),Secret Identity,Bad,,,Male,,4.0,1984-10-01,1984.0,dc
2209,Alex Olsen (New Earth),Secret Identity,Neutral,Blue,Blond,Male,,11.0,1971-07-01,1971.0,dc
1680,Chiller (New Earth),Secret Identity,Bad,Red,,Male,,15.0,1986-09-01,1986.0,dc
4996,Redback Spider (New Earth),Secret Identity,Bad,,,Female,,2.0,2006-01-01,2006.0,dc
4969,Magda (New Earth),,Bad,Brown,Black,Female,,2.0,2007-09-01,2007.0,dc
18518,Whip Wilson (Earth-616),Public Identity,Good,,,Male,,1.0,1950-04-01,1950.0,marvel
14598,Hyrm (Earth-616),,Bad,,Brown,Male,,3.0,1994-10-01,1994.0,marvel
20841,Mr. Greepy (Earth-616),Public Identity,Bad,,,,,1.0,2000-10-01,2000.0,marvel
11113,Kevin Brackett (Earth-616),Secret Identity,Bad,,,Male,,7.0,1989-11-01,1989.0,marvel
20322,Jonathan Brace (Earth-616),,Bad,,Bald,Male,,1.0,1994-08-01,1994.0,marvel
12947,Indigo (ICON) (Earth-616),Secret Identity,Bad,,,Male,,4.0,1975-05-01,1975.0,marvel
1582,Jeremy Wakefield (New Earth),Secret Identity,Good,,Blond,Male,,16.0,1988-04-01,1988.0,dc
8117,Margarita Ruiz (Earth-616),Public Identity,Good,Brown,Black,Female,,31.0,1990-11-01,1990.0,marvel
17021,Sarnogg (Earth-616),Public Identity,Neutral,Green,No,Male,,2.0,2006-06-01,2006.0,marvel
10145,Mikal Drakonmegas (Earth-616),Secret Identity,Good,Green,Red,Male,,10.0,1992-07-01,1992.0,marvel
1625,Tri-Eye (New Earth),,Bad,Black,,Male,,15.0,2008-02-01,2008.0,dc
5293,Viro (New Earth),Public Identity,Good,Brown,Grey,Male,,2.0,1990-05-01,1990.0,dc
16642,Tether (Earth-616),Secret Identity,Neutral,,No,Female,,2.0,1997-10-01,1997.0,marvel
14386,Doeke Riebeeck (Earth-616),Public Identity,Bad,,,Male,,3.0,1989-07-01,1989.0,marvel
22505,Philip Ramsey (Earth-616),,Good,,,Male,,,1986-04-01,1986.0,marvel
14016,Tomo Yoshida (Earth-616),Public Identity,Bad,,,Male,,3.0,1970-01-01,1970.0,marvel
757,Cyril Sheldrake (New Earth),Secret Identity,Good,Brown,Brown,Male,,38.0,1950-12-01,1950.0,dc
2748,Henry Hayes (New Earth),Public Identity,Good,,Blond,Male,,8.0,1989-10-01,1989.0,dc
10105,Armand Martel (Earth-616),No Dual Identity,Good,,Bald,Male,,10.0,1986-03-01,1986.0,marvel
650,Gavyn (New Earth),Secret Identity,Good,Blue,Blond,Male,,44.0,1980-01-01,1980.0,dc
9270,Rob (Earth-616),,Neutral,,Brown,Male,Homosexual,15.0,2006-08-01,2006.0,marvel
14039,Sir Ram (Earth-616),Secret Identity,Good,,Grey,Male,,3.0,1972-04-01,1972.0,marvel
8587,Shingen Harada II (Earth-616),Secret Identity,Bad,Black,Black,Male,,22.0,2012-03-01,2012.0,marvel
3475,Riki Kimura (New Earth),Secret Identity,Good,Black,Green,Male,,5.0,2009-10-01,2009.0,dc
9100,Arthur Blackwood (Earth-616),Secret Identity,Bad,Blue,Brown,Male,,16.0,1983-04-01,1983.0,marvel
11266,Peggy Rae (Earth-616),Public Identity,Neutral,,Blond,Female,,7.0,2005-10-01,2005.0,marvel
17731,George Brinner (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1942-02-01,1942.0,marvel
17364,White Man (Earth-616),Secret Identity,Bad,Blue,Blond,Male,,2.0,,,marvel
19593,Howie Bridger (Earth-616),Secret Identity,Bad,,White,Male,,1.0,1987-01-01,1987.0,marvel
5960,Cybersaw (New Earth),Secret Identity,Bad,,,Male,,1.0,1999-07-01,1999.0,dc
15749,Arus (Earth-616),No Dual Identity,Neutral,,,Male,,2.0,1976-10-01,1976.0,marvel
13598,Ogun (Santerians) (Earth-616),Secret Identity,Good,,White,Male,,4.0,2005-10-01,2005.0,marvel
7399,En Sabah Nur (Evan Sabahnur) (Earth-616),Secret Identity,Good,Black,Black,Male,,78.0,2011-06-01,2011.0,marvel
7877,William Taurens (Earth-616),Public Identity,Bad,Brown,Brown,Male,,38.0,1971-07-01,1971.0,marvel
10199,Ayna Sareva (Earth-616),,Good,,Blond,Female,,10.0,2005-06-01,2005.0,marvel
1602,Garrett Sanford (New Earth),Secret Identity,Good,Black,,Male,,16.0,1974-12-01,1974.0,dc
5846,Zbigniew X (New Earth),Public Identity,Neutral,,,Male,,1.0,2006-04-01,2006.0,dc
15494,Sindri (Earth-616),,Good,,,Male,,2.0,1964-04-01,1964.0,marvel
16060,Starkad (Earth-616),,Good,,Brown,,,2.0,1986-05-01,1986.0,marvel
8392,Vincent Stewart (Earth-616),Secret Identity,Good,Blue,Blond,Male,,25.0,2002-07-01,2002.0,marvel
348,Mallah (New Earth),Secret Identity,Bad,Brown,Brown,Male,Homosexual,85.0,1964-03-01,1964.0,dc
11213,Christopher Aaronson (Earth-616),Secret Identity,Bad,Brown,Bald,Male,,7.0,1999-02-01,1999.0,marvel
20366,Travis Berkeley (Earth-616),No Dual Identity,Good,,Black,Male,,1.0,1994-11-01,1994.0,marvel
11696,Gray Garrison (Earth-616),Public Identity,Bad,,Brown,Male,,6.0,1994-03-01,1994.0,marvel
23096,Cloudstrider (Earth-616),,Good,,Blond,Female,,,,,marvel
17712,Don Caldwell (Earth-616),Secret Identity,Good,,,Male,,1.0,1942-06-01,1942.0,marvel
20222,Rigor Mortis (Earth-616),Secret Identity,Bad,,Black,Male,,1.0,1993-09-01,1993.0,marvel
8625,Fireflyte (Earth-616),Public Identity,Good,Magenta,Magenta,Female,,21.0,1981-09-01,1981.0,marvel
5158,Brawl (New Earth),,Bad,,,Male,,2.0,1996-02-01,1996.0,dc
23103,Daniel Howlett (Earth-616),,Neutral,,,Male,,,,,marvel
7467,Korg (Earth-616),No Dual Identity,Good,Black,No,Male,,67.0,1962-08-01,1962.0,marvel
596,Otto von Furth (New Earth),Secret Identity,Bad,Yellow,,Male,,49.0,1981-12-01,1981.0,dc
5236,White Spider (New Earth),,Bad,Red,White,Male,,2.0,1993-01-01,1993.0,dc
6795,Barricade (New Earth),Secret Identity,Bad,,,Male,,,1985-11-01,1985.0,dc
13260,Anastasia Summit (Earth-616),Secret Identity,Bad,,Red,Female,,4.0,1993-10-01,1993.0,marvel
62,Etrigan (New Earth),Public Identity,Neutral,Red,,Male,,311.0,1972-09-01,1972.0,dc
7374,Laynia Petrovna (Earth-616),Secret Identity,Good,Brown,Blond,Female,,84.0,1976-08-01,1976.0,marvel
13469,Ernest Scope (Earth-616),No Dual Identity,Neutral,,Black,Male,,4.0,2001-04-01,2001.0,marvel
12803,Wump Jump (Earth-616),Secret Identity,Neutral,,,Male,,4.0,1942-02-01,1942.0,marvel
9528,Pearl Gross (Earth-616),Public Identity,Bad,,Blond,Female,,13.0,1985-05-01,1985.0,marvel
12690,Jurgen Muntz (Earth-616),Public Identity,Neutral,,Black,Male,,5.0,2011-03-01,2011.0,marvel
12049,Umbu (Earth-616),Secret Identity,Bad,,No,,,5.0,1968-12-01,1968.0,marvel
140,Patrick Dugan (New Earth),Secret Identity,Good,Blue,Red,Male,,177.0,1941-10-01,1941.0,dc
9286,Lady Stilt-Man (Earth-616),Secret Identity,Bad,,Red,Female,,15.0,2010-01-01,2010.0,marvel
23174,Kx'ulthuum (Earth-616),,Bad,,,,,,,,marvel
21040,Angela (FBI) (Earth-616),No Dual Identity,Neutral,Brown,Brown,Female,,1.0,2003-02-01,2003.0,marvel
6208,Virtual (New Earth),,Bad,,Black,Female,,1.0,1991-04-01,1991.0,dc
17484,Martha Davis (Earth-616),Public Identity,Good,,Brown,Female,,1.0,1940-08-01,1940.0,marvel
7731,Mark Todd (Earth-616),Secret Identity,Good,Brown,Bald,Male,,44.0,1941-03-01,1941.0,marvel
16209,Arianna Jankos (Earth-616),,Bad,,Red,Female,,2.0,1991-08-01,1991.0,marvel
16607,Etta Langstrom (Earth-616),Secret Identity,Bad,,,Female,,2.0,1997-10-01,1997.0,marvel
10450,Badd Axe (Earth-616),Secret Identity,Bad,,Bald,Male,,9.0,1999-09-01,1999.0,marvel
10901,Laslo Pevely (Earth-616),Secret Identity,Good,Black,Black,Male,,7.0,1941-03-01,1941.0,marvel
1410,Thomas Burke (New Earth),,Good,Black,Black,Male,,18.0,2000-09-01,2000.0,dc
11354,Chaka (Earth-616),No Dual Identity,Good,,Brown,Male,,6.0,1939-10-01,1939.0,marvel
21455,Ch-Gra (Earth-616),Public Identity,Bad,Green,No,Male,,1.0,2008-06-01,2008.0,marvel
4448,Barnard Blaine (New Earth),Secret Identity,Good,,Grey,Male,,3.0,2005-11-01,2005.0,dc
4833,Clive (New Earth),Public Identity,Bad,,White,Male,,2.0,2011-03-01,2011.0,dc
7497,Tyr Odinson (Earth-616),Secret Identity,Bad,Blue,Black,Male,,63.0,1962-10-01,1962.0,marvel
19097,Mortag (Earth-616),No Dual Identity,Bad,,No,,,1.0,1976-11-01,1976.0,marvel
19009,Tuumar (Earth-616),,Bad,,,Male,,1.0,1974-03-01,1974.0,marvel
13811,Adur (Earth-616),No Dual Identity,Bad,Purple,Bald,Male,,4.0,,,marvel
19735,Carol Rayne (Earth-616),,Good,Blue,Blond,Female,,1.0,1989-06-01,1989.0,marvel
18407,Eric Hodges (Earth-616),Public Identity,Good,Blue,Blond,Male,,1.0,1948-03-01,1948.0,marvel
2257,I-Ching (New Earth),Public Identity,Good,Brown,Black,Male,,10.0,2006-09-01,2006.0,dc
10575,Fritz von Sydow (Earth-616),No Dual Identity,Bad,,,Male,,8.0,1965-01-01,1965.0,marvel
17002,Henry Cavanaugh (Earth-616),Secret Identity,Good,,,Male,,2.0,2006-09-01,2006.0,marvel
3057,Cindy Evans (New Earth),,Good,,Brown,Female,,7.0,1984-01-01,1984.0,dc
21775,Gin Goh (Earth-616),,Bad,Brown,Black,Male,,1.0,2011-02-01,2011.0,marvel
13681,Iceberg (Liberteens) (Earth-616),Public Identity,Good,,,Male,,4.0,2008-01-01,2008.0,marvel
17539,C.J. Miller (Earth-616),Secret Identity,Bad,,White,Male,,1.0,1941-07-01,1941.0,marvel
303,Jeffrey Franklin Burr (New Earth),Secret Identity,Bad,Black,,Male,,97.0,1976-03-01,1976.0,dc
19970,James Fletcher (Earth-616),Public Identity,Good,,,Male,,1.0,1991-09-01,1991.0,marvel
11808,Higashi (Earth-616),Public Identity,Bad,Brown,Bald,Male,,6.0,2002-09-01,2002.0,marvel
501,Pren (New Earth),Secret Identity,Good,Blue,Red,Male,,59.0,1981-06-01,1981.0,dc
4211,Van-L (New Earth),Public Identity,Good,Brown,Brown,Male,,4.0,1987-12-01,1987.0,dc
19083,Harold Windom (Earth-616),,Bad,,,Male,,1.0,1976-07-01,1976.0,marvel
179,Salakk (New Earth),Secret Identity,Good,White,,Male,,155.0,1982-02-01,1982.0,dc
17811,P.J. Morgan (Earth-616),Public Identity,Good,,,Male,,1.0,1942-01-01,1942.0,marvel
6776,G'Nort (New Earth),Public Identity,Good,Black,Reddish,Male,,,1988-02-01,1988.0,dc
20730,Jaq (Earth-616),No Dual Identity,Neutral,,,,,1.0,1999-12-01,1999.0,marvel
6501,Aluminum (New Earth),Secret Identity,Bad,Photocellular,,Male,,1.0,1963-07-01,1963.0,dc
3771,Dunya Mishkin (New Earth),,Bad,,,Female,,5.0,1981-06-01,1981.0,dc
7028,Robert Baldwin (Earth-616),Secret Identity,Good,Blue,Blond,Male,,293.0,1988-09-01,1988.0,marvel
22249,Luke Buffington (Earth-616),,Bad,,,Male,,,1964-03-01,1964.0,marvel
1376,Joan Lincoln (New Earth),,Neutral,Blue,Blond,Female,,19.0,1983-07-01,1983.0,dc
11944,Rhea (Warhawk) (Earth-616),Public Identity,Neutral,Brown,Black,Female,,6.0,2011-06-01,2011.0,marvel
11849,Troy Killkelly (Earth-616),Public Identity,Neutral,Brown,Brown,Male,,6.0,2004-03-01,2004.0,marvel
15721,Dryminextes (Earth-616),,Bad,,,,,2.0,1975-04-01,1975.0,marvel
4390,Tanimin (New Earth),Secret Identity,Bad,,Black,Female,,3.0,2009-10-01,2009.0,dc
9258,Aiko Miyazaki (Earth-616),Secret Identity,Good,Blue,Blond,Female,,15.0,1998-09-01,1998.0,marvel
9241,Torbert Octavius (Earth-616),No Dual Identity,Bad,Brown,Brown,Male,,15.0,1993-11-01,1993.0,marvel
20837,Master Monarch (Earth-616),Secret Identity,Neutral,,,Male,,1.0,2000-04-01,2000.0,marvel
10262,Lucky Lobo (Earth-616),,Bad,,,Male,,9.0,1965-04-01,1965.0,marvel
15094,Lara Wilkinson (Earth-616),No Dual Identity,Neutral,Blue,Black,Female,,3.0,2009-06-01,2009.0,marvel
18165,Butch Cantwell (Earth-616),Public Identity,Bad,,Black,Male,,1.0,1945-04-01,1945.0,marvel
8001,Quicksand (Earth-616),Secret Identity,Bad,Yellow,,Female,,34.0,1988-06-01,1988.0,marvel
17635,Saba Hamud (Earth-616),Public Identity,Good,,Bald,Male,,1.0,1941-10-01,1941.0,marvel
16812,Michael Dorie (Earth-616),Secret Identity,Good,Blue,Black,Male,,2.0,2001-05-01,2001.0,marvel
5867,Tech-Fu (New Earth),Secret Identity,Good,Black,Black,Male,,1.0,2005-11-01,2005.0,dc
14507,Tremolo (Earth-616),Secret Identity,Bad,,Black,Female,,3.0,1992-07-01,1992.0,marvel
13878,David Dean (Earth-616),No Dual Identity,Good,Brown,Red,Male,,3.0,1940-03-01,1940.0,marvel
110,Maxwell Lord IV (New Earth),Public Identity,Neutral,Black,Brown,Male,,218.0,1987-05-01,1987.0,dc
20354,Somnambulist (Earth-616),Secret Identity,Bad,,Red,Male,,1.0,1994-08-01,1994.0,marvel
18557,Shang-Ti (Earth-616),Secret Identity,Good,,,Male,,1.0,1953-05-01,1953.0,marvel
1788,Epione (New Earth),,Good,,Brown,Female,,14.0,1987-08-01,1987.0,dc
493,Per Degaton (New Earth),Secret Identity,Bad,Red,Red,Male,,61.0,1947-06-01,1947.0,dc
13062,Zira (Earth-616),No Dual Identity,Good,,Brown,Female,,4.0,1981-04-01,1981.0,marvel
23263,Marcus (Kate Bishop's neighbor) (Earth-616),Public Identity,Good,Hazel,Bald,Male,Homosexual,,,,marvel
7261,Callisto (Earth-616),Secret Identity,Neutral,Blue,Black,Female,,114.0,1983-05-01,1983.0,marvel
5802,E.S. Pete (New Earth),Secret Identity,Good,,Black,Male,,1.0,2006-10-01,2006.0,dc
20868,Static (Neo) (Earth-616),Secret Identity,Bad,White,Black,Female,,1.0,2000-05-01,2000.0,marvel
55,Jefferson Pierce (New Earth),Secret Identity,Good,Brown,,Male,,344.0,1977-04-01,1977.0,dc
1594,Harry Hokum (New Earth),Secret Identity,Bad,Blue,Grey,Male,,16.0,1983-06-01,1983.0,dc
16648,Yano (Earth-616),Secret Identity,Bad,,Black,Male,,2.0,1997-06-01,1997.0,marvel
14081,Rowregyynac (Earth-616),,Bad,,Bald,Male,,3.0,1974-11-01,1974.0,marvel
21234,Barry Kanczeski (Earth-616),,Good,,,Male,,1.0,2006-09-01,2006.0,marvel
1364,Mnemosyne II (New Earth),,Good,,Brown,Female,,19.0,1987-11-01,1987.0,dc
16344,Fugue (Tektos) (Earth-616),Secret Identity,Bad,,,Female,,2.0,1993-11-01,1993.0,marvel
12598,Argos (Atlantean) (Earth-616),,Good,,Black,Male,,5.0,2007-09-01,2007.0,marvel
3330,Phillip Easton (New Earth),Public Identity,Neutral,,Black,Male,,6.0,1989-04-01,1989.0,dc
