,name,id,align,eye,hair,sex,gsm,appearances,first_appearance,year,publisher
11657,Steve Caidin (Earth-616),Secret Identity,,,,Male,,6.0,1992-07-01,1992.0,marvel
11658,Sylvie Yaqua (Earth-616),Secret Identity,,,Black,Female,,6.0,1992-05-01,1992.0,marvel
11678,Ocsh (Earth-616),No Dual Identity,,,,Male,,6.0,1993-03-01,1993.0,marvel
11688,Zorka (Earth-616),No Dual Identity,,Black,Black,Male,,6.0,1993-07-01,1993.0,marvel
11691,Andamo (Earth-616),No Dual Identity,,Blue,Blond,Male,,6.0,1994-08-01,1994.0,marvel
11694,Dima Alekov Kaganitzky (Earth-616),Secret Identity,,,Black,Male,,6.0,1994-09-01,1994.0,marvel
11695,Donald Blake (Mystic Spell) (Earth-616),,,,Blond,Male,,6.0,1994-06-01,1994.0,marvel
11700,Moru (Earth-616),Public Identity,,Black,Brown,Male,,6.0,1994-08-01,1994.0,marvel
11701,Paul Alvarez (Earth-616),,,,,Male,,6.0,1994-12-01,1994.0,marvel
11707,Viktor Aleksandr Vikady (Earth-616),Secret Identity,,,Blond,Male,,6.0,1994-09-01,1994.0,marvel
11710,Xira (Earth-616),,,Brown,,Female,,6.0,1994-02-01,1994.0,marvel
11711,Cary Armstrong (Earth-616),,,Blue,Blond,Male,,6.0,1995-06-01,1995.0,marvel
11712,Cynas (Earth-616),Public Identity,,,Red,Female,,6.0,1995-06-01,1995.0,marvel
11713,Drew Geraci (Earth-616),,,,,Male,,6.0,1995-12-01,1995.0,marvel
11715,Freddie Glazer (Earth-616),,,,,Male,,6.0,1995-10-01,1995.0,marvel
11716,Furgar (Earth-616),Public Identity,,,,Male,,6.0,1995-06-01,1995.0,marvel
11719,Olivia Lentz (Earth-616),,,,Brown,Female,,6.0,1995-09-01,1995.0,marvel
11728,David Kalen (Earth-616),Secret Identity,,,No,Male,,6.0,1996-01-01,1996.0,marvel
11729,Dr. Yao (Earth-616),Public Identity,,,Black,Male,,6.0,1996-07-01,1996.0,marvel
11732,Megaera (Furies) (Earth-616),Secret Identity,,,,Female,,6.0,1996-09-01,1996.0,marvel
11733,Meredith Campbell (Earth-616),,,,,Female,,6.0,1996-04-01,1996.0,marvel
11736,Ramirez (Earth-616),Public Identity,,,Black,Male,,6.0,1996-01-01,1996.0,marvel
11741,Blackagar Boltagon (Heroes Reborn) (Earth-616),,,,,Male,,6.0,1997-06-01,1997.0,marvel
11764,Snipes (Earth-616),Public Identity,,,Black,Male,,6.0,1998-02-01,1998.0,marvel
11766,Tiamat (Champion) (Earth-616),Secret Identity,,White,No,Male,,6.0,1998-10-01,1998.0,marvel
11768,Cheryl Lansing (Earth-616),,,Brown,Blond,Female,,6.0,1999-11-01,1999.0,marvel
11773,Paradigm (Earth-616),Secret Identity,,,No,Male,,6.0,1999-02-01,1999.0,marvel
11778,Benjamin Tibbets (Earth-616),Secret Identity,,Blue,Blond,Male,,6.0,2000-08-01,2000.0,marvel
11782,Divinity (Heroes Reborn) (Earth-616),Secret Identity,,White,No,Male,,6.0,2000-01-01,2000.0,marvel
11802,Samuel Griggs (Earth-616),,,,,Male,,6.0,2001-09-01,2001.0,marvel
11809,Jacob Nash (Earth-616),,,Brown,Black,Male,,6.0,2002-06-01,2002.0,marvel
11810,Koyami Sazaki (Counter-Earth) (Earth-616),,,,,Male,,6.0,2002-07-01,2002.0,marvel
11812,Postman (David) (Earth-616),Secret Identity,,,Black,Male,,6.0,2002-06-01,2002.0,marvel
11827,Aamshed (Earth-616),Secret Identity,,Blue,Blond,Female,,6.0,2004-12-01,2004.0,marvel
11829,Caiman (Earth-616),Secret Identity,,,,Male,,6.0,2004-07-01,2004.0,marvel
11833,Hope Lee (Earth-616),Secret Identity,,Brown,Black,Female,,6.0,2004-11-01,2004.0,marvel
11835,Jim Mulligan (Earth-616),,,Brown,White,Male,,6.0,2004-11-01,2004.0,marvel
11844,Nia Noble (Earth-616),Public Identity,,,Blond,Female,,6.0,2004-11-01,2004.0,marvel
11850,Amos Flood (Earth-616),No Dual Identity,,,Bald,Male,,6.0,2005-04-01,2005.0,marvel
11852,Constance MacDermid (Earth-616),No Dual Identity,,,Blond,Female,,6.0,2005-04-01,2005.0,marvel
11856,Emily Flood (Earth-616),No Dual Identity,,,Brown,Female,,6.0,2005-04-01,2005.0,marvel
11861,Joel Flood (Earth-616),No Dual Identity,,,Brown,Male,,6.0,2005-04-01,2005.0,marvel
11864,Martin Bastelli (Earth-616),,,Brown,Black,Male,,6.0,2005-09-01,2005.0,marvel
11865,Mary Bastelli (Earth-616),,,Blue,Blond,Male,,6.0,2005-09-01,2005.0,marvel
11866,Mutant Crocodiles (Earth-616),Secret Identity,,,,,,6.0,2005-11-01,2005.0,marvel
11871,Celia Ricadonna (Earth-616),Secret Identity,,Green,Green,Female,,6.0,2006-03-01,2006.0,marvel
11874,Gelt (Earth-616),,,,,,,6.0,2006-08-01,2006.0,marvel
11900,Lena Sendak (Earth-616),,,,,Female,,6.0,2008-10-01,2008.0,marvel
11902,Lisa Parfrey (Earth-616),Public Identity,,,Blond,Female,,6.0,2008-04-01,2008.0,marvel
11906,Nathan Jefferson (Earth-616),,,,,Male,,6.0,2008-01-01,2008.0,marvel
11909,Robert Carr (Earth-616),Public Identity,,Blue,Black,Male,,6.0,2008-07-01,2008.0,marvel
11910,Shoba Mirza (Earth-616),Secret Identity,,Brown,Black,Female,,6.0,2008-12-01,2008.0,marvel
11964,Kobe (Earth-616),Public Identity,,,Black,Male,,6.0,,,marvel
11965,Milo (Earth-616),Public Identity,,Black,Black,Male,,6.0,,,marvel
11966,Scarlett McKenzie (Earth-616),,,,Red,Female,,6.0,,,marvel
11969,Valeria (Hyborian Era) (Earth-616),Public Identity,,,Blond,Female,,6.0,,,marvel
11991,Diablo (Bear) (Earth-616),Public Identity,,Brown,Black,Male,,5.0,1949-10-01,1949.0,marvel
12021,Pete (NYPD) (Earth-616),,,,,Male,,5.0,1963-10-01,1963.0,marvel
12022,Vernon van Dyne (Earth-616),Public Identity,,,Grey,Male,,5.0,1963-06-01,1963.0,marvel
12037,Behemoth (Atlantean Beast) (Earth-616),,,Black,Red,,,5.0,1966-03-01,1966.0,marvel
12040,Alibar (Earth-616),No Dual Identity,,,,Male,,5.0,1967-06-01,1967.0,marvel
12052,Zorr (Android) (Earth-616),Secret Identity,,,,Male,,5.0,1969-01-01,1969.0,marvel
12061,Avius (Earth-616),No Dual Identity,,,,Male,,5.0,1972-12-01,1972.0,marvel
12062,Barney Roberts (Earth-616),,,,,Male,,5.0,1972-05-01,1972.0,marvel
12064,Giant One (Earth-616),,,,,,,5.0,1972-05-01,1972.0,marvel
12067,Laura Russell (Earth-616),No Dual Identity,,Blue,Red,Female,,5.0,1972-02-01,1972.0,marvel
12077,Lianda (Earth-616),Public Identity,,Red,Grey,Female,,5.0,1973-08-01,1973.0,marvel
12087,Byron Hyatt (Earth-616),,,,,Male,,5.0,1974-05-01,1974.0,marvel
12089,Henry Kissinger (Earth-616),No Dual Identity,,Black,Grey,Male,,5.0,1974-04-01,1974.0,marvel
12092,Juma (Earth-616),Public Identity,,Brown,Bald,Male,,5.0,1974-04-01,1974.0,marvel
12097,Azir (Earth-616),,,,,Female,,5.0,1975-09-01,1975.0,marvel
12099,Carlos Cabrera (Earth-616),Secret Identity,,Brown,Black,Male,,5.0,1975-03-01,1975.0,marvel
12104,Jeesala (Earth-616),No Dual Identity,,,Grey,Female,,5.0,1975-05-01,1975.0,marvel
12113,Amber Douglas (Earth-616),,,,,Female,,5.0,1976-03-01,1976.0,marvel
12117,Elias Schleigal (Earth-616),Secret Identity,,Blue,Blond,Male,,5.0,1976-06-01,1976.0,marvel
12130,Robert Hao (Earth-616),,,,Black,Male,,5.0,1976-10-01,1976.0,marvel
12131,Saripha Thames (Earth-616),,,,,Female,,5.0,1976-06-01,1976.0,marvel
12142,Sigmar (Earth-616),Secret Identity,,,,Male,,5.0,1977-11-01,1977.0,marvel
12143,Thomas Lovejoy (Earth-616),Secret Identity,,Blue,Blond,Male,,5.0,1977-03-01,1977.0,marvel
12149,Stellarax (Earth-616),,,,,Male,,5.0,1978-11-01,1978.0,marvel
12152,Yetrigar (Earth-616),Secret Identity,,Brown,Brown,Male,,5.0,1978-05-01,1978.0,marvel
12157,Dragonfire (Earth-616),,,,,Male,,5.0,1979-06-01,1979.0,marvel
12160,Felix (Earth-616),,,,,Male,,5.0,1979-06-01,1979.0,marvel
12161,Frank Scalise (Earth-616),Secret Identity,,,,Male,,5.0,1979-04-01,1979.0,marvel
12171,Madeleine St. Germaine (Earth-616),No Dual Identity,,,Black,Female,,5.0,1980-02-01,1980.0,marvel
12173,Nuadhu (Earth-616),,,Blue,Grey,Male,,5.0,1980-10-01,1980.0,marvel
12176,Raksor (Earth-616),Secret Identity,,Green,No,Male,,5.0,1980-09-01,1980.0,marvel
12179,Coral (Microverse) (Earth-616),,,,,,,5.0,1981-06-01,1981.0,marvel
12180,Elfqueen (Linnea) (Earth-616),Secret Identity,,Blue,Auburn,Female,,5.0,1981-10-01,1981.0,marvel
12189,William Bitzer (Earth-616),,,,Brown,Male,,5.0,1981-09-01,1981.0,marvel
12209,Eugene Mason (Earth-616),Secret Identity,,,Blond,Male,,5.0,1984-05-01,1984.0,marvel
12210,Jaime Rodriguez (Earth-616),No Dual Identity,,,,Male,,5.0,1984-12-01,1984.0,marvel
12212,Sand Devil (Earth-616),,,,,,,5.0,1984-08-01,1984.0,marvel
12214,William Lonestar (Earth-616),,,,,Male,,5.0,1984-08-01,1984.0,marvel
12228,Martha Williams (Earth-616),Public Identity,,,,Female,,5.0,1985-11-01,1985.0,marvel
12235,Bulk (Earth-616),Secret Identity,,,Bald,Male,,5.0,1986-08-01,1986.0,marvel
12243,Aptak (Earth-616),Secret Identity,,Green,No,Male,,5.0,1987-12-01,1987.0,marvel
12245,Brie Daniels (Earth-616),Public Identity,,Blue,Blond,Female,,5.0,1987-12-01,1987.0,marvel
12246,Dina (Earth-616),,,Blue,Blond,Female,,5.0,1987-03-01,1987.0,marvel
12252,Aloysius Jamesly (Earth-616),,,,Black,Male,,5.0,1988-05-01,1988.0,marvel
12256,Monkey (Earth-616),Secret Identity,,,Black,Male,,5.0,1988-11-01,1988.0,marvel
12257,Ox (China Force) (Earth-616),Secret Identity,,,,Male,,5.0,1988-11-01,1988.0,marvel
12258,Rabbit (Earth-616),Secret Identity,,,,Female,,5.0,1988-11-01,1988.0,marvel
12260,Snake (China Force) (Earth-616),Secret Identity,,,Black,Male,,5.0,1988-11-01,1988.0,marvel
12262,Bandera (Earth-616),Secret Identity,,Brown,Black,Female,,5.0,1989-12-01,1989.0,marvel
12280,Ramona Napier (Earth-616),Public Identity,,Blue,Blond,Female,,5.0,1990-09-01,1990.0,marvel
12290,Emmy Doolin (Earth-616),,,Blue,Blond,Female,,5.0,1991-09-01,1991.0,marvel
12292,Kathy Malper (Earth-616),Public Identity,,,,Female,,5.0,1991-12-01,1991.0,marvel
12293,Mastodon (Elefante) (Earth-616),,,,Black,Male,,5.0,1991-11-01,1991.0,marvel
12295,Toshio Sasaki (Earth-616),Secret Identity,,,White,Male,,5.0,1991-04-01,1991.0,marvel
12306,Janus (Collection Agency) (Earth-616),,,,Brown,Male,,5.0,1992-01-01,1992.0,marvel
12307,Jo Beth (Earth-616),,,Black,Black,Female,,5.0,1992-09-01,1992.0,marvel
12309,Jude (Collection Agency) (Earth-616),,,,Brown,Male,,5.0,1992-01-01,1992.0,marvel
12313,Michael Peterson (Earth-616),,,Brown,Black,Male,,5.0,1992-11-01,1992.0,marvel
12320,Rose (Blume) (Earth-616),,,Brown,,Male,,5.0,1992-01-01,1992.0,marvel
12322,Shaara (Collection Agency) (Earth-616),,,,Brown,Female,,5.0,1992-01-01,1992.0,marvel
12332,Alex Wildman (Earth-616),No Dual Identity,,Blue,Brown,Male,,5.0,1993-01-01,1993.0,marvel
12344,Kyllian Boddicker (Earth-616),,,Green,Red,Male,,5.0,1993-06-01,1993.0,marvel
12351,Nigel Orpington-Smythe (Earth-616),Secret Identity,,Blue,Blond,Male,,5.0,1993-02-01,1993.0,marvel
12352,Roberto Velasquez (Earth-616),Public Identity,,Brown,Black,Male,,5.0,1993-05-01,1993.0,marvel
12354,Shannon Kane (Earth-616),Secret Identity,,Brown,Black,Female,,5.0,1993-05-01,1993.0,marvel
12361,Dark (Soldiers of Misfortune) (Earth-616),,,,,Female,,5.0,1994-12-01,1994.0,marvel
12367,Ixastophanis (Earth-616),Public Identity,,,Bald,Male,,5.0,1994-07-01,1994.0,marvel
12376,Shimata-Kawa (Earth-616),Public Identity,,,Black,Male,,5.0,1994-06-01,1994.0,marvel
12382,Vincent Cetewayo (Earth-616),,,,,Male,,5.0,1994-04-01,1994.0,marvel
12384,Welyn (Earth-616),Public Identity,,Black,Black,Female,,5.0,1994-10-01,1994.0,marvel
12385,Zarathustra (Earth-616),,,,Black,Female,,5.0,1994-12-01,1994.0,marvel
12387,Carrie Bradley (Earth-616),Public Identity,,,Red,Female,,5.0,1995-11-01,1995.0,marvel
12393,Kirstin (Venom) (Earth-616),,,,Green,Female,,5.0,1995-04-01,1995.0,marvel
12395,Lynn Walsh (Earth-616),,,,Blond,Female,,5.0,1995-10-01,1995.0,marvel
12400,Noah Purl (Earth-616),Public Identity,,,Brown,Male,,5.0,1995-06-01,1995.0,marvel
12401,Questa (Earth-616),,,,,Female,,5.0,1995-01-01,1995.0,marvel
12404,Token (Earth-616),,,,,,,5.0,1995-10-01,1995.0,marvel
12407,William Matthew Talbot (Earth-616),No Dual Identity,,,Black,Male,,5.0,1995-12-01,1995.0,marvel
12408,Annie Prazniki (Earth-616),,,,Red,Female,,5.0,1996-02-01,1996.0,marvel
12425,Chief Authier (Earth-616),,,,,Male,,5.0,1997-12-01,1997.0,marvel
12429,Grovel (Earth-616),Secret Identity,,,,,,5.0,1997-09-01,1997.0,marvel
12434,Tito Mendez (Earth-616),Secret Identity,,Brown,Brown,Male,,5.0,1997-09-01,1997.0,marvel
12435,Uatu (Heroes Reborn) (Earth-616),,,,,Male,,5.0,1997-05-01,1997.0,marvel
12439,Carl Josten (Earth-616),,,,Brown,Male,,5.0,1998-07-01,1998.0,marvel
12447,Preston Case (Earth-616),,,,,Male,,5.0,1998-07-01,1998.0,marvel
12453,Alestaire Grunch (Earth-616),,,,,Male,,5.0,1999-03-01,1999.0,marvel
12454,Beautiful Dreamer (Mannites) (Earth-616),,,Blue,Bald,,,5.0,1999-09-01,1999.0,marvel
12456,Dalton Beck (Earth-616),Secret Identity,,Green,Auburn,Male,,5.0,1999-11-01,1999.0,marvel
12458,Deanna Stockbridge (Earth-616),,,Black,Blond,Female,,5.0,1999-04-01,1999.0,marvel
12459,Devon Alomar (Earth-616),,,,Blond,Male,,5.0,1999-02-01,1999.0,marvel
12464,Jerry Franklin (Earth-616),Public Identity,,,,Male,,5.0,1999-05-01,1999.0,marvel
12465,Jonas Tolliver (Earth-616),Public Identity,,,Black,Male,,5.0,1999-04-01,1999.0,marvel
12469,Utama Somchart (Earth-616),,,,,Male,,5.0,1999-11-01,1999.0,marvel
12481,Remiped (Earth-616),,,,Brown,Male,,5.0,2000-10-01,2000.0,marvel
12483,Battering Ram (Earth-616),Secret Identity,,,No,Male,,5.0,2001-07-01,2001.0,marvel
12498,Cell (Earth-616),Secret Identity,,White,Bald,Male,,5.0,2002-06-01,2002.0,marvel
12504,Dixie (Earth-616),Public Identity,,Brown,Black,Female,,5.0,2002-03-01,2002.0,marvel
12506,Electric Eve (Earth-616),Secret Identity,,,White,Female,,5.0,2002-06-01,2002.0,marvel
12509,Luke Carlyle (Earth-616),Secret Identity,,Blue,Black,Male,,5.0,2002-09-01,2002.0,marvel
12520,Trader (Morlock) (Earth-616),Secret Identity,,,,Male,,5.0,2002-06-01,2002.0,marvel
12526,Neil Streich (Earth-616),,,,,Male,,5.0,2003-04-01,2003.0,marvel
12527,Paint (Earth-616),Secret Identity,,,Blond,Female,,5.0,2003-01-01,2003.0,marvel
12528,Reverend Paul (Earth-616),Secret Identity,,,Blond,Male,,5.0,2003-07-01,2003.0,marvel
12532,Adolphus (Earth-616),Secret Identity,,,,Male,,5.0,2004-07-01,2004.0,marvel
12537,Gustave Kucharsky (Earth-616),Public Identity,,,Blond,Male,,5.0,2004-07-01,2004.0,marvel
12542,Nestor Garcia (Earth-616),No Dual Identity,,Black,Black,Male,,5.0,2004-01-01,2004.0,marvel
12557,Hana Yanowa (Earth-616),No Dual Identity,,Brown,Brown,Female,,5.0,2005-06-01,2005.0,marvel
12558,Howard Gideon (Earth-616),No Dual Identity,,Blue,Brown,Male,,5.0,2005-04-01,2005.0,marvel
12561,John Stonehouse (Earth-616),No Dual Identity,,,Brown,Male,,5.0,2005-04-01,2005.0,marvel
12562,Karla Faye Gideon (Earth-616),No Dual Identity,,Blue,Blond,Female,,5.0,2005-04-01,2005.0,marvel
12568,Melek (Earth-616),Secret Identity,,,Brown,Male,,5.0,2005-02-01,2005.0,marvel
12570,Paul Jenkins (Earth-616),Public Identity,,,Brown,Male,,5.0,2005-07-01,2005.0,marvel
12571,Ripley (Blind) (Earth-616),No Dual Identity,,,,Male,,5.0,2005-03-01,2005.0,marvel
12572,Sarah (Tunnel Rats) (Earth-616),Secret Identity,,Red,Brown,Female,,5.0,2005-02-01,2005.0,marvel
12581,Frank Johnson (Earth-616),,,Brown,Grey,Male,,5.0,2006-01-01,2006.0,marvel
12589,Karim Mahwash Najeeb (Earth-616),,,,Grey,Male,,5.0,2006-10-01,2006.0,marvel
12591,Morjak (Earth-616),,,,,,,5.0,2006-08-01,2006.0,marvel
12594,Videmus (Earth-616),Public Identity,,No,Bald,Male,,5.0,2006-03-01,2006.0,marvel
12601,Cheesecake (LMD) (Earth-616),Secret Identity,,Green,Black,Female,,5.0,2007-03-01,2007.0,marvel
12612,Aja (Earth-616),Secret Identity,,Brown,Black,Male,,5.0,2008-05-01,2008.0,marvel
12637,Bai Gu Jing (Earth-616),Secret Identity,,Red,No,Female,,5.0,2009-01-01,2009.0,marvel
12638,Christopher Walsh (Earth-616),Public Identity,,Brown,Brown,Male,,5.0,2009-02-01,2009.0,marvel
12641,Hans Bruder (Earth-616),No Dual Identity,,Black,Black,Male,,5.0,2009-10-01,2009.0,marvel
12643,Molek (Earth-616),Secret Identity,,Blue,Grey,Male,,5.0,2009-01-01,2009.0,marvel
12660,Ivan Bezukhov (Earth-616),Secret Identity,,,,Male,,5.0,2010-01-01,2010.0,marvel
12664,Michael Hall (Earth-616),Public Identity,,,Blond,Male,,5.0,2010-12-01,2010.0,marvel
12681,Ella Whitby (Earth-616),No Dual Identity,,Green,Blond,Female,,5.0,2011-09-01,2011.0,marvel
12714,Ixchel (Earth-616),Public Identity,,,Black,Female,,5.0,2012-08-01,2012.0,marvel
12723,Vanessa Baker (Earth-616),,,,,Female,,5.0,2012-10-01,2012.0,marvel
12725,Aldvi (Earth-616),,,,,Female,,5.0,2013-05-01,2013.0,marvel
12726,Arnleif (Earth-616),,,,Brown,Female,,5.0,2013-05-01,2013.0,marvel
12728,Chikeko Tomomatsu (Earth-616),,,Black,Black,Female,,5.0,2013-05-01,2013.0,marvel
12732,Disthora (Earth-616),,,,,Female,,5.0,2013-05-01,2013.0,marvel
12744,Drago (Earth-616),Public Identity,,Black,Black,Male,,5.0,,,marvel
12747,Hans Jorgenson (Earth-616),Public Identity,,,,Male,,5.0,,,marvel
12773,Ulana (Earth-616),,,,,Female,,5.0,,,marvel
12823,Rock Monster Guardian (Earth-616),Secret Identity,,Red,,,,4.0,1961-11-01,1961.0,marvel
12828,Bill (Security Guard) (Earth-616),No Dual Identity,,,Brown,Male,,4.0,1963-12-01,1963.0,marvel
12830,Lawrence Zaxton (Earth-616),Secret Identity,,Blue,Black,Male,,4.0,1963-08-01,1963.0,marvel
12846,Joe (Cameraman) (Earth-616),Public Identity,,,Red,Male,,4.0,1965-02-01,1965.0,marvel
12848,Richard Uberhart (Earth-616),Public Identity,,,Blond,Male,,4.0,1965-09-01,1965.0,marvel
12855,Timmy (Earth-616),Public Identity,,,Black,Male,,4.0,1966-10-01,1966.0,marvel
12858,Jim Morita (Earth-616),,,Brown,Black,Male,,4.0,1967-01-01,1967.0,marvel
12861,Sam (US Army) (Earth-616),Public Identity,,,,Male,,4.0,1967-12-01,1967.0,marvel
12863,Agon (Earth-616),No Dual Identity,,,Black,Male,,4.0,1968-01-01,1968.0,marvel
12867,Toag (Earth-616),,,,,Male,,4.0,1968-07-01,1968.0,marvel
12868,Dynorr (Earth-616),Public Identity,,,No,Male,,4.0,1969-09-01,1969.0,marvel
12873,Marty (Driver) (Earth-616),Public Identity,,,Black,Male,,4.0,1969-05-01,1969.0,marvel
12882,Roscoe (San Francisco) (Earth-616),Public Identity,,,Black,Male,,4.0,1971-03-01,1971.0,marvel
12885,Benjamin Savannah (Earth-616),No Dual Identity,,,White,Male,,4.0,1972-09-01,1972.0,marvel
12886,Carl Maddicks (Earth-616),Public Identity,,,,Male,,4.0,1972-03-01,1972.0,marvel
12894,Bride of Frankenstein (Earth-616),Secret Identity,,,Black,Female,,4.0,1973-03-01,1973.0,marvel
12896,Christine Murrow (Earth-616),Public Identity,,,Strawberry,Female,,4.0,1973-12-01,1973.0,marvel
12911,Vlad Tepulus (Earth-616),Public Identity,,,,Male,,4.0,1973-09-01,1973.0,marvel
12913,Alvin Denton (Earth-616),No Dual Identity,,,Brown,Male,,4.0,1974-11-01,1974.0,marvel
12915,Ayla Prentiss (Earth-616),No Dual Identity,,Blue,Blond,Female,,4.0,1974-05-01,1974.0,marvel
12923,Jason Adamson (Earth-616),,,,,Male,,4.0,1974-06-01,1974.0,marvel
12932,Rebecca Adamson (Earth-616),,,,,Female,,4.0,1974-06-01,1974.0,marvel
12938,Yolinda (Earth-616),No Dual Identity,,Blue,Blond,Female,,4.0,1974-04-01,1974.0,marvel
12941,Droog (Earth-616),,,White,No,Male,,4.0,1975-06-01,1975.0,marvel
12950,Khordes (Earth-616),Public Identity,,,,Male,,4.0,1975-02-01,1975.0,marvel
12964,Arthur Winslow (Earth-616),,,,,Male,,4.0,1976-03-01,1976.0,marvel
12969,Burning Snake (Earth-616),,,,,,,4.0,1976-05-01,1976.0,marvel
12975,Goat-Child (Earth-616),,,,,,,4.0,1976-05-01,1976.0,marvel
12980,Joon Moon Yuc (Earth-616),No Dual Identity,,,Black,Male,,4.0,1976-11-01,1976.0,marvel
12981,Lancelot (Iron Fist Ally) (Earth-616),Public Identity,,,Black,Male,,4.0,1976-02-01,1976.0,marvel
12993,Vira (Tode) (Earth-616),No Dual Identity,,,,Female,,4.0,1976-07-01,1976.0,marvel
12997,Charles Delazny Sr. (Earth-616),,,,Black,Male,,4.0,1977-02-01,1977.0,marvel
12998,Fee-Lon (Earth-616),Public Identity,,,Brown,Male,,4.0,1977-03-01,1977.0,marvel
12999,Jakarra (Earth-616),Secret Identity,,Red,Bald,Male,,4.0,1977-11-01,1977.0,marvel
13000,Judy Parks (Earth-616),,,,,Female,,4.0,1977-04-01,1977.0,marvel
13002,Lynn Anderson (Earth-616),,,,,Female,,4.0,1977-05-01,1977.0,marvel
13003,Pisces (Female LMD) (Earth-616),,,,Blond,Female,,4.0,1977-08-01,1977.0,marvel
13008,Eugene Everett (Earth-616),,,,Black,Male,,4.0,1978-03-01,1978.0,marvel
13012,Khanata (Earth-616),Public Identity,,Brown,Black,Male,,4.0,1978-03-01,1978.0,marvel
13024,Patroclus (Earth-616),Public Identity,,,Blond,Male,,4.0,1979-11-01,1979.0,marvel
13025,Tisha Scarabeus (Earth-616),Public Identity,,,,Female,,4.0,1979-06-01,1979.0,marvel
13026,Vassily Khandruvitch (Earth-616),No Dual Identity,,,Grey,Male,,4.0,1979-10-01,1979.0,marvel
13033,Itzamna (Earth-616),,,,,,,4.0,1980-10-01,1980.0,marvel
13042,Ukko (Earth-616),,,,,Male,,4.0,1980-10-01,1980.0,marvel
13053,Kilgore Slaughter (Earth-616),,,,Blond,Male,,4.0,1981-10-01,1981.0,marvel
13055,McMurdo (Earth-616),,,,White,Male,,4.0,1981-10-01,1981.0,marvel
13056,Megan Daemon (Earth-616),,,Green,Blond,Female,,4.0,1981-03-01,1981.0,marvel
13058,Ralf (Earth-616),,,,,Male,,4.0,1981-10-01,1981.0,marvel
13072,Samuel Bernstein (Earth-616),Public Identity,,,Black,Male,,4.0,1982-11-01,1982.0,marvel
13088,Janet McEntee (Earth-616),,,,,Female,,4.0,1984-06-01,1984.0,marvel
13089,Kate (Heartbreak Hotel) (Earth-616),,,,,Female,,4.0,1984-12-01,1984.0,marvel
13094,Peg Lonestar (Earth-616),,,,,Female,,4.0,1984-08-01,1984.0,marvel
13104,Charles Anderson (Earth-616),Public Identity,,,,Male,,4.0,1985-09-01,1985.0,marvel
13106,Derwyddon (Earth-616),,,,,Male,,4.0,1985-07-01,1985.0,marvel
13112,Stewart Cadwall (Earth-616),Secret Identity,,Brown,Brown,Male,,4.0,1985-07-01,1985.0,marvel
13113,Tanaraq (Earth-616),Public Identity,,,White,Male,,4.0,1985-06-01,1985.0,marvel
13115,Carolyn Parmentor (Earth-616),Public Identity,,,Brown,Female,,4.0,1986-03-01,1986.0,marvel
13116,Chastity McBryde (Earth-616),Public Identity,,Blue,Blond,Female,,4.0,1986-12-01,1986.0,marvel
13125,Red Zeppelin (Earth-616),,,,Black,Male,,4.0,1986-04-01,1986.0,marvel
13129,Wesley (Earth-616),Public Identity,,,,Male,,4.0,1986-02-01,1986.0,marvel
13130,Yiorgos Krallis (Earth-616),Secret Identity,,Brown,,Male,,4.0,1986-11-01,1986.0,marvel
13134,Blasting Cap (Earth-616),Secret Identity,,,Red,Male,,4.0,1987-08-01,1987.0,marvel
13138,Charlemagne (Earth-616),No Dual Identity,,Green,Auburn,Female,,4.0,1987-02-01,1987.0,marvel
13139,Crazy Legs (Earth-616),Secret Identity,,,Brown,Male,,4.0,1987-08-01,1987.0,marvel
13143,Razor Cut (Earth-616),Secret Identity,,Yellow,Black,Male,,4.0,1987-08-01,1987.0,marvel
13144,Ripan (Earth-616),Public Identity,,,,Male,,4.0,1987-10-01,1987.0,marvel
13147,Burnatt (Earth-616),,,,,Male,,4.0,1988-09-01,1988.0,marvel
13151,Ginny Edwards (Earth-616),Public Identity,,,Black,Female,,4.0,1988-09-01,1988.0,marvel
13160,Wild Rose (Earth-616),Secret Identity,,,Black,Female,,4.0,1988-03-01,1988.0,marvel
